pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-8.0,-8.0
1,1.0,0.0,84.0,0.0,0.0,0.0,1.0,4.5,0.0
2,2.0,0.0,84.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,7.0,5.0
3,3.0,0.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-1.0,-11.0
4,4.0,0.0,84.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,-7.0,7.0
5,5.0,0.0,84.0,0.0,0.0,0.0,1.0,-7.5,0.0
6,6.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
7,7.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,0.0
8,8.0,0.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,2.5,0.0
9,9.0,0.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,3.5,-3.0
10,10.0,0.0,84.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,0.0,-1.0
11,11.0,0.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-5.0,-1.0
12,12.0,0.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-2.5,-1.0
13,13.0,0.0,84.0,0.0,0.0,0.0,1.0,6.5,19.0
14,14.0,0.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,0.0,-14.0
15,15.0,0.0,84.0,0.0,0.0,0.0,1.0,-7.0,0.0
16,16.0,0.0,84.0,0.0,0.0,0.0,1.0,4.5,0.0
17,17.0,0.0,84.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,0.0,-9.0
18,18.0,0.0,84.0,0.0,0.0,0.0,1.0,-4.5,25.0
19,19.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,13.0
20,20.0,0.0,84.0,0.0,0.0,0.0,1.0,10.0,0.0
21,21.0,0.0,84.0,0.0784313725490196,0.0784313725490196,0.0784313725490196,1.0,0.0,-20.0
22,22.0,0.0,84.0,0.0,0.0,0.0,1.0,-8.0,4.0
23,23.0,0.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,3.5,-4.0
24,24.0,0.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-2.0,-7.0
25,25.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,9.0
26,26.0,0.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-3.0
27,27.0,0.0,84.0,0.0,0.0,0.0,1.0,-7.0,0.0
28,0.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0,-4.0
29,1.0,1.0,84.0,0.0,0.0,0.0,1.0,11.0,0.0
30,2.0,1.0,84.0,0.0862745098039215,0.0862745098039215,0.0862745098039215,1.0,1.5,-8.5
31,3.0,1.0,84.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,-2.0
32,4.0,1.0,84.0,0.0862745098039215,0.0862745098039215,0.0862745098039215,1.0,-1.5,-7.5
33,5.0,1.0,84.0,0.0,0.0,0.0,1.0,-11.0,0.0
34,6.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0,6.5
35,7.0,1.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0
36,8.0,1.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,1.0,6.5
37,9.0,1.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,3.0,-0.5
38,10.0,1.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,1.0,-0.5
39,11.0,1.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-5.0,1.0
40,12.0,1.0,84.0,0.0,0.0,0.0,1.0,7.5,0.0
41,13.0,1.0,84.0,0.0745098039215686,0.0745098039215686,0.0745098039215686,1.0,0.0,0.0
42,14.0,1.0,84.0,0.0,0.0,0.0,1.0,-9.5,-6.0
43,15.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0,7.5
44,16.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
45,17.0,1.0,84.0,0.0,0.0,0.0,1.0,12.5,-2.5
46,18.0,1.0,84.0,0.0980392156862745,0.0980392156862745,0.0980392156862745,1.0,6.5,0.0
47,19.0,1.0,84.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,-12.5,0.0
48,20.0,1.0,84.0,0.0,0.0,0.0,1.0,-6.5,1.0
49,21.0,1.0,84.0,0.0,0.0,0.0,1.0,2.0,-10.0
50,22.0,1.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,0.0
51,23.0,1.0,84.0,0.0,0.0,0.0,1.0,-2.0,-2.0
52,24.0,1.0,84.0,0.0,0.0,0.0,1.0,4.5,2.0
53,25.0,1.0,84.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,2.0,3.5
54,26.0,1.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-4.5,1.5
55,27.0,1.0,84.0,0.0,0.0,0.0,1.0,-4.0,8.0
56,0.0,2.0,84.0,0.0,0.0,0.0,1.0,0.0,5.0
57,1.0,2.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
58,2.0,2.0,84.0,0.0,0.0,0.0,1.0,5.0,-11.0
59,3.0,2.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,-1.0
60,4.0,2.0,84.0,0.0,0.0,0.0,1.0,-5.0,-11.0
61,5.0,2.0,84.0,0.0,0.0,0.0,1.0,6.5,0.0
62,6.0,2.0,84.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,1.0,0.0
63,7.0,2.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,2.0,0.0
64,8.0,2.0,84.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,1.0,8.0
65,9.0,2.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-3.5,0.0
66,10.0,2.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,1.5,-5.0
67,11.0,2.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-4.5,-2.0
68,12.0,2.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-3.5,0.0
69,13.0,2.0,84.0,0.0,0.0,0.0,1.0,0.5,-9.5
70,14.0,2.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,7.5,0.0
71,15.0,2.0,84.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,-1.0,3.5
72,16.0,2.0,84.0,0.0,0.0,0.0,1.0,-5.5,0.0
73,17.0,2.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,0.0
74,18.0,2.0,84.0,0.0,0.0,0.0,1.0,-2.0,-12.5
75,19.0,2.0,84.0,0.0,0.0,0.0,1.0,1.0,-5.0
76,20.0,2.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,0.0,4.0
77,21.0,2.0,84.0,0.0,0.0,0.0,1.0,-1.0,4.0
78,22.0,2.0,84.0,0.0,0.0,0.0,1.0,0.0,-2.0
79,23.0,2.0,84.0,0.0,0.0,0.0,1.0,5.5,2.0
80,24.0,2.0,84.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,3.5,0.0
81,25.0,2.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-0.5,2.0
82,26.0,2.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,4.5,9.0
83,27.0,2.0,84.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,6.0,0.0
84,0.0,3.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-10.0,0.0
85,1.0,3.0,84.0,0.0,0.0,0.0,1.0,-5.0,6.0
86,2.0,3.0,84.0,0.0,0.0,0.0,1.0,0.5,0.0
87,3.0,3.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,0.0,-2.5
88,4.0,3.0,84.0,0.0,0.0,0.0,1.0,-0.5,0.0
89,5.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,2.5
90,6.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,-6.5
91,7.0,3.0,84.0,0.0,0.0,0.0,1.0,10.0,-0.5
92,8.0,3.0,84.0,0.0784313725490196,0.0784313725490196,0.0784313725490196,1.0,1.0,-5.0
93,9.0,3.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-10.0,-2.0
94,10.0,3.0,84.0,0.0,0.0,0.0,1.0,-1.0,4.5
95,11.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,3.5
96,12.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,11.0
97,13.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
98,14.0,3.0,84.0,0.0,0.0,0.0,1.0,3.5,-1.0
99,15.0,3.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-2.5
100,16.0,3.0,84.0,0.0,0.0,0.0,1.0,-3.5,11.5
101,17.0,3.0,84.0,0.0,0.0,0.0,1.0,0.0,-1.0
102,18.0,3.0,84.0,0.0,0.0,0.0,1.0,1.5,0.0
103,19.0,3.0,84.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,4.0,0.0
104,20.0,3.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,2.5,0.5
105,21.0,3.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-4.0,0.0
106,22.0,3.0,84.0,0.0,0.0,0.0,1.0,-2.0,0.0
107,23.0,3.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,0.0
108,24.0,3.0,84.0,0.0,0.0,0.0,1.0,4.5,2.0
109,25.0,3.0,84.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,11.0,-3.0
110,26.0,3.0,84.0,0.0862745098039215,0.0862745098039215,0.0862745098039215,1.0,-6.5,-5.0
111,27.0,3.0,84.0,0.0,0.0,0.0,1.0,-22.0,-5.0
112,0.0,4.0,84.0,0.0,0.0,0.0,1.0,12.0,-5.0
113,1.0,4.0,84.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,9.5
114,2.0,4.0,84.0,0.0,0.0,0.0,1.0,-3.5,1.0
115,3.0,4.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,-0.5
116,4.0,4.0,84.0,0.0,0.0,0.0,1.0,0.0,3.0
117,5.0,4.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,127.5
118,6.0,4.0,84.0,0.0,0.0,0.0,1.0,-2.0,0.5
119,7.0,4.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,3.5,1.5
120,8.0,4.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-0.5,-6.5
121,9.0,4.0,84.0,0.0,0.0,0.0,1.0,6.0,-1.0
122,10.0,4.0,84.0,0.0745098039215686,0.0745098039215686,0.0745098039215686,1.0,7.0,4.5
123,11.0,4.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,2.0,7.5
124,12.0,4.0,84.0,0.0901960784313725,0.0901960784313725,0.0901960784313725,1.0,-7.0,109.0
125,13.0,4.0,84.0,0.0,0.0,0.0,1.0,-11.5,0.0
126,14.0,4.0,84.0,0.0,0.0,0.0,1.0,5.0,0.0
127,15.0,4.0,84.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,11.5,-3.5
128,16.0,4.0,84.0,0.0901960784313725,0.0901960784313725,0.0901960784313725,1.0,-4.0,0.0
129,17.0,4.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-11.5,2.5
130,18.0,4.0,84.0,0.0,0.0,0.0,1.0,-1.0,0.0
131,19.0,4.0,84.0,0.0,0.0,0.0,1.0,1.5,30.0
132,20.0,4.0,84.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,2.0
133,21.0,4.0,84.0,0.0,0.0,0.0,1.0,-1.5,0.0
134,22.0,4.0,84.0,0.0,0.0,0.0,1.0,0.0,7.0
135,23.0,4.0,84.0,0.0,0.0,0.0,1.0,7.5,-2.0
136,24.0,4.0,84.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,0.5,0.0
137,25.0,4.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-7.5,-3.0
138,26.0,4.0,84.0,0.0,0.0,0.0,1.0,2.5,-11.0
139,27.0,4.0,84.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,6.0,4.0
140,0.0,5.0,84.0,0.0,0.0,0.0,1.0,19.0,1.0
141,1.0,5.0,84.0,0.0745098039215686,0.0745098039215686,0.0745098039215686,1.0,1.0,-5.5
142,2.0,5.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-9.5,2.0
143,3.0,5.0,84.0,0.0,0.0,0.0,1.0,2.0,-2.5
144,4.0,5.0,84.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,127.5,6.0
145,5.0,5.0,84.0,1.0,1.0,1.0,1.0,-2.5,4.5
146,6.0,5.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-126.0,0.0
147,7.0,5.0,84.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,3.0,-0.5
148,8.0,5.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-1.5,-3.5
149,9.0,5.0,84.0,0.0,0.0,0.0,1.0,1.0,0.0
150,10.0,5.0,84.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,7.5,-9.5
151,11.0,5.0,84.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,104.5,-3.5
152,12.0,5.0,84.0,0.8549019607843137,0.8549019607843137,0.8549019607843137,1.0,-7.5,-5.5
153,13.0,5.0,84.0,0.0,0.0,0.0,1.0,-109.0,0.0
154,14.0,5.0,84.0,0.0,0.0,0.0,1.0,0.0,66.5
155,15.0,5.0,84.0,0.0,0.0,0.0,1.0,0.0,69.0
156,16.0,5.0,84.0,0.0,0.0,0.0,1.0,2.5,-11.5
157,17.0,5.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,-1.0
158,18.0,5.0,84.0,0.0,0.0,0.0,1.0,29.0,37.0
159,19.0,5.0,84.0,0.2470588235294117,0.2470588235294117,0.2470588235294117,1.0,6.0,32.5
160,20.0,5.0,84.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-27.5,-1.5
161,21.0,5.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,1.0,60.0
162,22.0,5.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-4.0,0.0
163,23.0,5.0,84.0,0.0,0.0,0.0,1.0,-7.0,0.0
164,24.0,5.0,84.0,0.0,0.0,0.0,1.0,3.5,0.0
165,25.0,5.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-0.5
166,26.0,5.0,84.0,0.0,0.0,0.0,1.0,0.5,4.5
167,27.0,5.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,8.0,10.0
168,0.0,6.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-1.0,0.0
169,1.0,6.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,1.0,-9.0
170,2.0,6.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-0.5,1.5
171,3.0,6.0,84.0,0.0,0.0,0.0,1.0,4.0,0.0
172,4.0,6.0,84.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,7.0,4.0
173,5.0,6.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-6.0,-127.5
174,6.0,6.0,84.0,0.0,0.0,0.0,1.0,-7.0,108.5
175,7.0,6.0,84.0,0.0,0.0,0.0,1.0,0.0,-1.5
176,8.0,6.0,84.0,0.0,0.0,0.0,1.0,0.0,3.5
177,9.0,6.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0
178,10.0,6.0,84.0,0.0,0.0,0.0,1.0,3.5,-0.5
179,11.0,6.0,84.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,6.0,21.5
180,12.0,6.0,84.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-3.5,-109.0
181,13.0,6.0,84.0,0.0,0.0,0.0,1.0,60.5,31.0
182,14.0,6.0,84.0,0.5215686274509804,0.5215686274509804,0.5215686274509804,1.0,74.0,6.5
183,15.0,6.0,84.0,0.5803921568627451,0.5803921568627451,0.5803921568627451,1.0,-66.5,108.5
184,16.0,6.0,84.0,0.0,0.0,0.0,1.0,-74.0,0.0
185,17.0,6.0,84.0,0.0,0.0,0.0,1.0,37.0,106.5
186,18.0,6.0,84.0,0.2901960784313726,0.2901960784313726,0.2901960784313726,1.0,32.5,6.0
187,19.0,6.0,84.0,0.2549019607843137,0.2549019607843137,0.2549019607843137,1.0,-37.0,-31.5
188,20.0,6.0,84.0,0.0,0.0,0.0,1.0,27.5,-2.0
189,21.0,6.0,84.0,0.4705882352941176,0.4705882352941176,0.4705882352941176,1.0,0.0,-3.5
190,22.0,6.0,84.0,0.0,0.0,0.0,1.0,-60.0,56.5
191,23.0,6.0,84.0,0.0,0.0,0.0,1.0,7.5,10.5
192,24.0,6.0,84.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,0.0,4.0
193,25.0,6.0,84.0,0.0,0.0,0.0,1.0,-3.0,1.0
194,26.0,6.0,84.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,13.0,0.5
195,27.0,6.0,84.0,0.1019607843137254,0.1019607843137254,0.1019607843137254,1.0,17.0,-4.0
196,0.0,7.0,84.0,0.0,0.0,0.0,1.0,1.0,-0.5
197,1.0,7.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,2.5,-0.5
198,2.0,7.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-0.5,2.0
199,3.0,7.0,84.0,0.0,0.0,0.0,1.0,4.5,0.0
200,4.0,7.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,0.0,-6.0
201,5.0,7.0,84.0,0.0,0.0,0.0,1.0,102.0,-4.5
202,6.0,7.0,84.0,0.8549019607843137,0.8549019607843137,0.8549019607843137,1.0,0.0,0.0
203,7.0,7.0,84.0,0.0,0.0,0.0,1.0,-102.0,0.0
204,8.0,7.0,84.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,0.0,13.0
205,9.0,7.0,84.0,0.0,0.0,0.0,1.0,-3.0,47.5
206,10.0,7.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,29.0,1.5
207,11.0,7.0,84.0,0.2274509803921568,0.2274509803921568,0.2274509803921568,1.0,-4.0,-3.5
208,12.0,7.0,84.0,0.0,0.0,0.0,1.0,2.0,-6.0
209,13.0,7.0,84.0,0.2431372549019607,0.2431372549019607,0.2431372549019607,1.0,6.5,5.5
210,14.0,7.0,84.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,77.5,49.5
211,15.0,7.0,84.0,0.8509803921568627,0.8509803921568627,0.8509803921568627,1.0,-6.5,-30.0
212,16.0,7.0,84.0,0.0,0.0,0.0,1.0,0.5,2.0
213,17.0,7.0,84.0,0.8549019607843137,0.8549019607843137,0.8549019607843137,1.0,6.0,70.5
214,18.0,7.0,84.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-109.0,-37.0
215,19.0,7.0,84.0,0.0,0.0,0.0,1.0,-2.0,-24.5
216,20.0,7.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,0.5,3.0
217,21.0,7.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,59.5,-60.0
218,22.0,7.0,84.0,0.4980392156862745,0.4980392156862745,0.4980392156862745,1.0,10.0,3.0
219,23.0,7.0,84.0,0.0823529411764705,0.0823529411764705,0.0823529411764705,1.0,-59.5,3.0
220,24.0,7.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-6.0,-7.5
221,25.0,7.0,84.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,-3.5,0.0
222,26.0,7.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-4.5,-0.5
223,27.0,7.0,84.0,0.0,0.0,0.0,1.0,-1.0,-12.0
224,0.0,8.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-1.0,0.0
225,1.0,8.0,84.0,0.0,0.0,0.0,1.0,3.5,-0.5
226,2.0,8.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,0.0,-2.0
227,3.0,8.0,84.0,0.0,0.0,0.0,1.0,-4.0,0.0
228,4.0,8.0,84.0,0.0,0.0,0.0,1.0,2.5,-7.0
229,5.0,8.0,84.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,1.0
230,6.0,8.0,84.0,0.0,0.0,0.0,1.0,-2.5,-109.0
231,7.0,8.0,84.0,0.0,0.0,0.0,1.0,13.0,1.0
232,8.0,8.0,84.0,0.1019607843137254,0.1019607843137254,0.1019607843137254,1.0,47.5,-6.5
233,9.0,8.0,84.0,0.3725490196078431,0.3725490196078431,0.3725490196078431,1.0,-11.5,0.0
234,10.0,8.0,84.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-47.5,85.0
235,11.0,8.0,84.0,0.0,0.0,0.0,1.0,-1.5,-20.5
236,12.0,8.0,84.0,0.0,0.0,0.0,1.0,5.5,115.0
237,13.0,8.0,84.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,116.0,-25.5
238,14.0,8.0,84.0,0.9098039215686274,0.9098039215686274,0.9098039215686274,1.0,38.5,1.0
239,15.0,8.0,84.0,0.3450980392156862,0.3450980392156862,0.3450980392156862,1.0,-114.0,0.5
240,16.0,8.0,84.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,26.5,0.0
241,17.0,8.0,84.0,0.5529411764705883,0.5529411764705883,0.5529411764705883,1.0,-2.0,-64.5
242,18.0,8.0,84.0,0.0,0.0,0.0,1.0,-62.5,-1.0
243,19.0,8.0,84.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,3.0,4.5
244,20.0,8.0,84.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-8.0,-4.0
245,21.0,8.0,84.0,0.0,0.0,0.0,1.0,0.0,9.5
246,22.0,8.0,84.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,3.0,27.5
247,23.0,8.0,84.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-3.0,-10.5
248,24.0,8.0,84.0,0.0,0.0,0.0,1.0,-3.0,-4.0
249,25.0,8.0,84.0,0.0,0.0,0.0,1.0,4.0,0.5
250,26.0,8.0,84.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,1.0,1.0
251,27.0,8.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-6.0,2.0
252,0.0,9.0,84.0,0.0,0.0,0.0,1.0,0.0,-0.5
253,1.0,9.0,84.0,0.0,0.0,0.0,1.0,0.5,6.5
254,2.0,9.0,84.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,0.0,5.0
255,3.0,9.0,84.0,0.0,0.0,0.0,1.0,-0.5,0.0
256,4.0,9.0,84.0,0.0,0.0,0.0,1.0,1.0,1.5
257,5.0,9.0,84.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,0.0,3.5
258,6.0,9.0,84.0,0.0,0.0,0.0,1.0,0.0,6.5
