pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,63.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-2.0,-2.0
1,1.0,0.0,63.0,0.0,0.0,0.0,1.0,-1.0,7.0
2,2.0,0.0,63.0,0.0,0.0,0.0,1.0,2.5,0.0
3,3.0,0.0,63.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,-2.0
4,4.0,0.0,63.0,0.0,0.0,0.0,1.0,-2.5,0.0
5,5.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,11.0
6,6.0,0.0,63.0,0.0,0.0,0.0,1.0,2.5,19.0
7,7.0,0.0,63.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,-5.0
8,8.0,0.0,63.0,0.0,0.0,0.0,1.0,-2.5,0.0
9,9.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,15.0
10,10.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0
11,11.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,10.0
12,12.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,3.0
13,13.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0
14,14.0,0.0,63.0,0.0,0.0,0.0,1.0,1.5,0.0
15,15.0,0.0,63.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,-3.0
16,16.0,0.0,63.0,0.0,0.0,0.0,1.0,-1.5,1.0
17,17.0,0.0,63.0,0.0,0.0,0.0,1.0,6.0,0.0
18,18.0,0.0,63.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,-1.0
19,19.0,0.0,63.0,0.0,0.0,0.0,1.0,-6.0,0.0
20,20.0,0.0,63.0,0.0,0.0,0.0,1.0,8.5,0.0
21,21.0,0.0,63.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,5.5,-4.0
