pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,3.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-4.0,-8.0
1,1.0,0.0,3.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-4.0,0.0
2,2.0,0.0,3.0,0.0,0.0,0.0,1.0,-2.0,0.0
3,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
4,4.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0
5,5.0,0.0,3.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,-12.0
6,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
7,7.0,0.0,3.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,-12.0
8,8.0,0.0,3.0,0.0,0.0,0.0,1.0,-4.5,0.0
9,9.0,0.0,3.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,2.5,-3.0
10,10.0,0.0,3.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-1.5,-1.0
11,11.0,0.0,3.0,0.0,0.0,0.0,1.0,-2.5,0.0
12,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
13,13.0,0.0,3.0,0.0,0.0,0.0,1.0,108.0,0.0
14,14.0,0.0,3.0,0.8470588235294118,0.8470588235294118,0.8470588235294118,1.0,8.0,-216.0
15,15.0,0.0,3.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,-102.0,217.0
16,16.0,0.0,3.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-7.0,-12.0
17,17.0,0.0,3.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-6.0,22.0
18,18.0,0.0,3.0,0.0,0.0,0.0,1.0,4.5,4.0
19,19.0,0.0,3.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,0.0,-11.0
20,20.0,0.0,3.0,0.0,0.0,0.0,1.0,-4.0,7.0
21,21.0,0.0,3.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,5.0
22,22.0,0.0,3.0,0.0,0.0,0.0,1.0,-1.5,0.0
23,23.0,0.0,3.0,0.0,0.0,0.0,1.0,4.5,26.0
24,24.0,0.0,3.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,7.0,-9.0
25,25.0,0.0,3.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-4.5,-14.0
26,26.0,0.0,3.0,0.0,0.0,0.0,1.0,-7.0,0.0
27,27.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0
28,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,-0.5
29,1.0,1.0,3.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,-2.0
30,2.0,1.0,3.0,0.0,0.0,0.0,1.0,-2.0,0.0
31,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
32,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5
33,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,-6.0
