pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,14.0,0.0705882352941176,0.0705882352941176,0.0705882352941176,1.0,-18.0,-2.0
1,1.0,0.0,14.0,0.0,0.0,0.0,1.0,-4.0,0.0
2,2.0,0.0,14.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,-7.0
3,3.0,0.0,14.0,0.0,0.0,0.0,1.0,-5.0,0.0
4,4.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,9.0
5,5.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,12.0
6,6.0,0.0,14.0,0.0,0.0,0.0,1.0,2.5,17.0
7,7.0,0.0,14.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,4.5,-5.0
8,8.0,0.0,14.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,-2.5,-9.0
9,9.0,0.0,14.0,0.0,0.0,0.0,1.0,-4.5,0.0
10,10.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0
11,11.0,0.0,14.0,0.0,0.0,0.0,1.0,3.5,5.0
12,12.0,0.0,14.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-7.0
13,13.0,0.0,14.0,0.0,0.0,0.0,1.0,-3.5,12.0
14,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,6.0
15,15.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
16,16.0,0.0,14.0,0.0,0.0,0.0,1.0,2.5,15.0
17,17.0,0.0,14.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0,7.0
18,18.0,0.0,14.0,0.0,0.0,0.0,1.0,-2.5,0.0
19,19.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
20,20.0,0.0,14.0,0.0,0.0,0.0,1.0,6.0,7.0
21,21.0,0.0,14.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,1.0,-12.0
22,22.0,0.0,14.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-3.0,7.0
23,23.0,0.0,14.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-1.0,-2.0
24,24.0,0.0,14.0,0.0,0.0,0.0,1.0,-1.5,0.0
25,25.0,0.0,14.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,2.0
26,26.0,0.0,14.0,0.0,0.0,0.0,1.0,-1.5,0.0
27,27.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.0,1.0,14.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,-16.0,-7.5
29,1.0,1.0,14.0,0.0,0.0,0.0,1.0,-6.5,0.0
30,2.0,1.0,14.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,-5.0
31,3.0,1.0,14.0,0.0,0.0,0.0,1.0,3.0,2.0
32,4.0,1.0,14.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,6.0,2.5
33,5.0,1.0,14.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,4.0,1.0
34,6.0,1.0,14.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,-6.0,2.0
35,7.0,1.0,14.0,0.0,0.0,0.0,1.0,-8.5,-2.5
36,8.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,-4.5
37,9.0,1.0,14.0,0.0,0.0,0.0,1.0,7.0,0.0
38,10.0,1.0,14.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,2.5,1.0
39,11.0,1.0,14.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-7.0,0.0
40,12.0,1.0,14.0,0.0,0.0,0.0,1.0,3.5,-3.0
41,13.0,1.0,14.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,3.0,0.5
