pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,85.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-12.0,-1.0
1,1.0,0.0,85.0,0.0,0.0,0.0,1.0,-6.0,0.0
2,2.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,4.0
3,3.0,0.0,85.0,0.0,0.0,0.0,1.0,4.5,12.0
4,4.0,0.0,85.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,0.0,-9.0
5,5.0,0.0,85.0,0.0,0.0,0.0,1.0,-4.5,0.0
6,6.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,3.0
7,7.0,0.0,85.0,0.0,0.0,0.0,1.0,5.5,0.0
8,8.0,0.0,85.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,1.5,-6.0
9,9.0,0.0,85.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-5.5,-1.0
10,10.0,0.0,85.0,0.0,0.0,0.0,1.0,1.5,7.0
11,11.0,0.0,85.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,0.0,4.0
12,12.0,0.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0
13,13.0,0.0,85.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,3.0,4.0
14,14.0,0.0,85.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-1.5,-6.0
15,15.0,0.0,85.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-2.0,-4.0
16,16.0,0.0,85.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-2.5,-2.0
17,17.0,0.0,85.0,0.0,0.0,0.0,1.0,-1.0,0.0
18,18.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,2.0
19,19.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,3.0
20,20.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0
21,21.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,10.0
22,22.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0
23,23.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,13.0
24,24.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,10.0
25,25.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0
26,26.0,0.0,85.0,0.0,0.0,0.0,1.0,2.5,11.0
27,27.0,0.0,85.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,5.0,-5.0
28,0.0,1.0,85.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,-11.0,-1.0
29,1.0,1.0,85.0,0.0,0.0,0.0,1.0,-3.5,0.0
30,2.0,1.0,85.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,6.0,2.0
31,3.0,1.0,85.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-2.0,2.0
32,4.0,1.0,85.0,0.0,0.0,0.0,1.0,-6.0,-4.5
33,5.0,1.0,85.0,0.0,0.0,0.0,1.0,1.5,0.0
34,6.0,1.0,85.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,9.5
35,7.0,1.0,85.0,0.0,0.0,0.0,1.0,1.0,5.0
36,8.0,1.0,85.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,1.0,-3.5
37,9.0,1.0,85.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,1.0,-1.0
38,10.0,1.0,85.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,4.0,8.0
39,11.0,1.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-3.5,-1.5
40,12.0,1.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0
41,13.0,1.0,85.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,-4.0
42,14.0,1.0,85.0,0.0,0.0,0.0,1.0,-5.5,2.0
43,15.0,1.0,85.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,0.0,-2.5
44,16.0,1.0,85.0,0.0,0.0,0.0,1.0,-0.5,1.5
45,17.0,1.0,85.0,0.0,0.0,0.0,1.0,1.0,0.5
46,18.0,1.0,85.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,1.5,0.0
47,19.0,1.0,85.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-1.0,0.0
48,20.0,1.0,85.0,0.0,0.0,0.0,1.0,3.5,4.0
49,21.0,1.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,0.0
50,22.0,1.0,85.0,0.0,0.0,0.0,1.0,1.5,0.0
51,23.0,1.0,85.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,5.0,2.5
52,24.0,1.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-6.5,6.0
53,25.0,1.0,85.0,0.0,0.0,0.0,1.0,0.5,1.5
54,26.0,1.0,85.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,0.0,0.0
55,27.0,1.0,85.0,0.0,0.0,0.0,1.0,-11.0,-2.5
56,0.0,2.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-10.0,-5.5
57,1.0,2.0,85.0,0.0,0.0,0.0,1.0,-3.0,0.0
58,2.0,2.0,85.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,2.0,10.0
59,3.0,2.0,85.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-2.0,-4.0
60,4.0,2.0,85.0,0.0,0.0,0.0,1.0,-2.0,1.0
61,5.0,2.0,85.0,0.0,0.0,0.0,1.0,9.5,0.0
62,6.0,2.0,85.0,0.0745098039215686,0.0745098039215686,0.0745098039215686,1.0,5.0,5.5
63,7.0,2.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-7.5,4.0
64,8.0,2.0,85.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-4.5,-2.5
65,9.0,2.0,85.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,6.0,2.5
66,10.0,2.0,85.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,1.0,-1.0
67,11.0,2.0,85.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-8.0,-5.0
68,12.0,2.0,85.0,0.0,0.0,0.0,1.0,-1.5,0.0
69,13.0,2.0,85.0,0.0,0.0,0.0,1.0,5.0,-5.0
70,14.0,2.0,85.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,3.5
71,15.0,2.0,85.0,0.0,0.0,0.0,1.0,-2.5,2.5
72,16.0,2.0,85.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.5,0.0
73,17.0,2.0,85.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-2.5,0.5
74,18.0,2.0,85.0,0.0,0.0,0.0,1.0,-0.5,0.0
75,19.0,2.0,85.0,0.0,0.0,0.0,1.0,4.0,7.0
76,20.0,2.0,85.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,0.0,1.5
77,21.0,2.0,85.0,0.0,0.0,0.0,1.0,-4.0,-1.0
78,22.0,2.0,85.0,0.0,0.0,0.0,1.0,2.5,7.0
79,23.0,2.0,85.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,6.0,-2.5
80,24.0,2.0,85.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-1.0,-5.0
81,25.0,2.0,85.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-6.0,0.0
82,26.0,2.0,85.0,0.0,0.0,0.0,1.0,-1.5,-5.5
83,27.0,2.0,85.0,0.0,0.0,0.0,1.0,0.0,3.0
84,0.0,3.0,85.0,0.0,0.0,0.0,1.0,0.0,-4.0
85,1.0,3.0,85.0,0.0,0.0,0.0,1.0,12.0,5.5
86,2.0,3.0,85.0,0.0941176470588235,0.0941176470588235,0.0941176470588235,1.0,2.0,-1.5
87,3.0,3.0,85.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-11.0,-2.0
