pixel_id,x,y,t,R,G,B,A,Gx,Gy
0,0.0,0.0,88.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-6.0,-3.0
1,1.0,0.0,88.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-3.5,-1.0
2,2.0,0.0,88.0,0.0,0.0,0.0,1.0,-0.5,0.0
3,3.0,0.0,88.0,0.0,0.0,0.0,1.0,1.0,0.0
4,4.0,0.0,88.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,0.0,-2.0
5,5.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0
6,6.0,0.0,88.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,0.0,-2.0
7,7.0,0.0,88.0,0.0,0.0,0.0,1.0,4.0,0.0
8,8.0,0.0,88.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,1.5,-9.0
9,9.0,0.0,88.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-5.0,-3.0
10,10.0,0.0,88.0,0.0,0.0,0.0,1.0,-1.5,11.0
11,11.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,23.0
12,12.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,5.0
13,13.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0
14,14.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0
15,15.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,3.0
16,16.0,0.0,88.0,0.0,0.0,0.0,1.0,5.0,2.0
17,17.0,0.0,88.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,-10.0
18,18.0,0.0,88.0,0.0,0.0,0.0,1.0,-2.0,0.0
19,19.0,0.0,88.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,0.0,-5.0
20,20.0,0.0,88.0,0.0,0.0,0.0,1.0,3.0,5.0
21,21.0,0.0,88.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,-12.0
22,22.0,0.0,88.0,0.0,0.0,0.0,1.0,-6.0,3.0
23,23.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,11.0
24,24.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,3.0
25,25.0,0.0,88.0,0.0,0.0,0.0,1.0,1.5,0.0
26,26.0,0.0,88.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,0.0,-3.0
27,27.0,0.0,88.0,0.0,0.0,0.0,1.0,-3.0,2.0
28,0.0,1.0,88.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-4.0,-1.5
29,1.0,1.0,88.0,0.0,0.0,0.0,1.0,-2.0,-0.5
30,2.0,1.0,88.0,0.0,0.0,0.0,1.0,0.0,4.5
31,3.0,1.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0
32,4.0,1.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0
33,5.0,1.0,88.0,0.0,0.0,0.0,1.0,0.0,2.0
34,6.0,1.0,88.0,0.0,0.0,0.0,1.0,0.0,-1.0
35,7.0,1.0,88.0,0.0,0.0,0.0,1.0,0.5,2.5
